id,prospect_id,isnewleadprimary,assigned_to_user_id,position_role_id,leadid,name1,name2,email1,email2,mobile1,mobile2,landline1,landline2,camp_name,camp_id,reason,lastcalldate,cool_off_flag,cool_off_timestamp,is_member,product_id,interested,dnc_flag,is_active_lead_primary,hfrp_id,type_of_lead,handheld,qualified,qualified_at,qma_date,qma_flag,sms_confirmed,refer_id,age_group,offer,active_lead_id,web_data_source,city,data_collt_date,lead_stage,pullpushflag,status,lead_score,lead_status,lead_call_status,is_active,reason_for_interested,reason_for_followup,reason_for_qualified,callback_date,app_date,venue_list,app_address,app_location,pincode,remark,no_of_calls,no_of_call_attempts,landmark,sales_owner,marital_status,car_model,car_make,campaign_sub_type,price_bracket,occupation,last_call_date,promoter_name,promoter_agency,owner_user_id,keyword,placement,event_string,mobile_device,time_spent,os,concatenated_string,voucher_no,coupon_status,coupon_gen_date,voucher_valid_upto,car_make1,car_model1,car_make2,car_model2,type,team,calldisabled,opc_level_info,data_collection_date,preferredTime,prospectcity,prospectcountry,cardtype,frequentflyer,doyouownacar,daysholidaysinayr,adv_holiday_planned,refersourceId,datasource,source,mobiledevice,concatstring,lead_control_location,excel_type,is_web,is_excel,is_opportunity,opportunity_id,ib_lead_id,preferred_communication,preferred_day,preferred_time,device,response_coupon_no,web_accessed_from,device_serial_no,guest_member_flag,hep_member_id,lead_generated_user_2,no_of_times_leads_created,HFRP_referred_by,reason_for_rejection,reason_for_inactivation,cool_off_end_date,hep_average_rating,fresh_lead,hep_checkin_date,cooloff_end_date,referred_prospect_first_name,hep_source_name,hfrp_member_id,lead_generated_user_1,prname,reason_rej_inactive,is_segment,reason_id,created_at,created_by,updated_by,updated_at,track_record_id,is_customer
174,P-4dv26dw6je,Y,NULL,126,L-2ltihemhjg,Test_270.,,,,7000000274,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-j9fvjni832,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
175,P-tssbsnndka,Y,NULL,126,L-8qidz6nqcf,Test_271.,,,,7000000275,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-rl187bs64e,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
176,P-spngycjyfm,Y,NULL,126,L-r9c3qn70ss,Test_272.,,,,7000000276,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-btdzufcz3v,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
177,P-tq3d1eudky,Y,NULL,126,L-k4vz9t7mcz,Test_273.,,,,7000000277,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-8oc29y1gmd,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
178,P-4yk4p26l4l,Y,NULL,126,L-ce1g34m6zc,Test_274.,,,,7000000278,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-87y4qoglks,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
179,P-pxtsw8ptt0,Y,NULL,126,L-hyhtbwlhrn,Test_275.,,,,7000000279,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-h4g506cp4a,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
180,P-jp2fxjzmmv,Y,NULL,126,L-rq3owpoyg3,Test_276.,,,,7000000280,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-6vngcy5ydk,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
181,P-2mqbv50ecb,Y,NULL,126,L-c92v77727x,Test_277.,,,,7000000281,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-7744myx3h3,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
182,P-k510j8gs0x,Y,NULL,126,L-4lx7aaddpy,Test_278.,,,,7000000282,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-axnkm3sgfw,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
183,P-iql4m1bm40,Y,NULL,126,L-ov4tsjvma5,Test_279.,,,,7000000283,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-rbrj7simci,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
184,P-tl00lhlrz5,Y,NULL,126,L-21l584djtw,Test_280.,,,,7000000284,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-4cxpbit8gs,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
185,P-5da26rdfb1,Y,NULL,126,L-t7u8hzeqm6,Test_281.,,,,7000000285,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-a5mw0hxnjo,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
186,P-90qkhuenx2,Y,NULL,126,L-c9xayz03vm,Test_282.,,,,7000000286,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-cfn6pvt3u7,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
187,P-pdhrkniere,Y,NULL,126,L-h2rrc81raa,Test_283.,,,,7000000287,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-i389qfnvzf,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
188,P-metdiotj45,Y,NULL,126,L-hfsxuzuokr,Test_284.,,,,7000000288,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-miigpivbwm,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
189,P-1760yb3xn8,Y,NULL,126,L-5t0ykqlycj,Test_285.,,,,7000000289,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-sqi5uowfek,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
190,P-i37u9hbou3,Y,NULL,126,L-c5ndofbl9r,Test_286.,,,,7000000290,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-mlhv932cbf,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
191,P-rvtdfkpgv1,Y,NULL,126,L-f7brrh921g,Test_287.,,,,7000000291,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-tvuu64p5wy,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
192,P-16fobqp4e7,Y,NULL,126,L-6sdnenvylw,Test_288.,,,,7000000292,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-gh4he0nrxu,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
193,P-bvdaswacfo,Y,NULL,126,L-899vzttdfg,Test_289.,,,,7000000293,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-5gxwiwd8jq,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
194,P-l6fiow5h49,Y,NULL,126,L-3jb6l84vgv,Test_290.,,,,7000000294,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-f8xx1smmod,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
195,P-l9q9uadq24,Y,NULL,126,L-ijkom8swsb,Test_291.,,,,7000000295,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-lsxpdnbh39,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
196,P-gobafueadr,Y,NULL,126,L-hd1ib1bhqo,Test_292.,,,,7000000296,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-fsuov0irjz,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
197,P-c7xbqn513x,Y,NULL,126,L-ksiof6hxi1,Test_293.,,,,7000000297,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-2vvhzstgqa,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
